NRO_RADICADO,NUMERO_EXPEDIENTE,FECHA_ACCIDENTE,ID_ZONA,GRAVEDAD,DESC_CLASE_ACCIDENTE,HORA_ACCIDENTE,AREA,SECTOR,ZONA,DISENO,ESTADO_TIEMPO,VIA_ACCID,POSIBLE_CAUSA
7063,A000265930,jul/16/2015 06:50 p. m.,1,h,Caida Ocupante,jul/16/2015 06:50 p. m.,1,1,1,1,1,Calle 80 Sur X Carrera 60,140
7064,A00000571,jul/27/2015 02:15 p. m.,3,d,Choque,jul/27/2015 02:15 p. m.,1,1,1,1,1,Carrera 50 X Calle 78 Sur,143
7065,A000265953,jul/26/2015 01:10 p. m.,1,d,Choque,jul/26/2015 01:10 p. m.,1,1,1,1,1,Calle 82 Sur X Carrera 62,143
7066,A000265954,jul/27/2015 05:40 p. m.,3,h,Caida Ocupante,jul/27/2015 05:40 p. m.,1,1,1,1,1,Carrera 50 X Calle 99 Sur,140
7067,A000265952,jul/26/2015 10:15 a. m.,3,h,Caida Ocupante,jul/26/2015 10:15 a. m.,1,1,1,1,1,Carrera 50 X Calle 95 Sur,140
7068,A000265948,jul/24/2015 08:00 a. m.,22,h,Caida Ocupante,jul/24/2015 08:00 a. m.,1,1,1,1,1,Calle 82 Sur X Carrera 57,140
7069,A000265957,jul/28/2015 03:30 p. m.,4,d,Choque,jul/28/2015 03:30 p. m.,1,2,1,1,1,Carrera 48 X Calle 98 Sur,143
7070,A00000574,jul/26/2015 11:20 a. m.,2,h,Atropello,jul/26/2015 11:20 a. m.,1,1,1,1,1,Carrera 50 X Calle 98 Sur,409
7071,A000265956,jul/26/2015 01:10 p. m.,3,h,Caida Ocupante,jul/26/2015 01:10 p. m.,1,1,1,1,1,Carrera 50 X Calle 88AA Sur,140
7072,A000265932,jul/17/2015 09:50 p. m.,4,h,Atropello,jul/17/2015 09:50 p. m.,1,1,1,1,1,Carrera 48 X Calle 98 Sur,409
7073,A000265951,jul/26/2015 11:30 a. m.,19,d,Choque,jul/26/2015 11:30 a. m.,1,1,1,1,1,Calle 77 Sur X Carrera 55,143
7074,A000265929,jul/20/2015 01:00 p. m.,3,d,Choque,jul/20/2015 01:00 p. m.,1,1,1,1,1,Carrera 50 X Calle 101 Sur,143
7075,A000265918,jul/16/2015 07:20 p. m.,6,d,Choque,jul/16/2015 07:20 p. m.,1,1,1,1,1,Carrera 55 X Calle 81 Sur,143
7076,A000265898,jul/09/2015 07:50 a. m.,3,d,Choque,jul/09/2015 07:50 a. m.,1,1,1,2,1,Calle 79 Sur X Carrera 50,143
7627,A000419330,ene/30/2016 10:30 p. m.,14,d,Volcamiento,ene/30/2016 10:30 p. m.,1,1,1,1,1,Calle 87 Sur X Carrera 55,140
7641,A000419335,ene/27/2016 01:40 p. m.,15,h,Choque,ene/27/2016 01:40 p. m.,1,1,1,1,1,Carrera 62A X Calle 73 Sur,143
7642,A000078,ene/30/2016 09:20 a. m.,1,h,Choque,ene/30/2016 09:20 a. m.,1,1,1,1,1,Calle 81 Sur X Carrera 64,143
7681,A000419373,feb/13/2016 12:00 p. m.,2,h,Atropello,feb/13/2016 12:00 p. m.,1,1,1,1,1,Calle 100 Sur X Carrera 57,409
7682,A000419378,feb/13/2016 04:10 p. m.,23,h,Caida Ocupante,feb/13/2016 04:10 p. m.,1,1,1,1,1,Carrera 54 X Calle 75 Sur,140
7683,A000419364,feb/10/2016 10:50 a. m.,3,d,Choque,feb/10/2016 10:50 a. m.,1,2,1,1,1,Carrera 50 X Calle 79B Sur,143
7684,A000419374,feb/13/2016 11:20 a. m.,2,h,Caida Ocupante,feb/13/2016 11:20 a. m.,1,1,1,1,1,Calle 100 Sur X Carrera 57,140
7685,A000331433,ene/21/2016 10:20 a. m.,23,h,Volcamiento,ene/21/2016 10:20 a. m.,1,2,1,1,1,Carrera 55 X Calle 79 Sur,140
7686,A000419318,ene/26/2016 09:40 a. m.,3,d,Choque,ene/26/2016 09:40 a. m.,1,1,1,1,1,Carrera 50 X Calle 79C Sur,140
7687,A00000134,feb/14/2016 02:00 a. m.,6,h,Atropello,feb/14/2016 02:00 a. m.,1,1,1,1,1,Carrera 55 X Calle 83 Sur,409
7688,A000419381,feb/16/2016 07:20 a. m.,3,h,Choque,feb/16/2016 07:20 a. m.,1,2,1,1,1,Carrera 54 X Calle 80 Sur,143
7689,A000419380,feb/15/2016 06:20 p. m.,4,h,Caida Ocupante,feb/15/2016 06:20 p. m.,1,2,1,1,1,Carrera 48 X Calle 101 Sur,140
7690,A000419379,feb/14/2016 05:10 p. m.,15,h,Choque,feb/14/2016 05:10 p. m.,1,1,1,1,1,Carrera 62A X Calle 75B Sur,143
7695,A000419385,feb/17/2016 01:50 p. m.,4,d,Choque,feb/17/2016 01:50 p. m.,1,1,1,1,1,Carrera 48 X Calle 98 Sur,143
7696,A000419386,feb/17/2016 05:20 p. m.,2,h,Choque,feb/17/2016 05:20 p. m.,1,2,1,1,1,Carrera 48 X Calle 101 Sur,140
7719,A000419409,feb/24/2016 08:30 a. m.,2,d,Choque,feb/24/2016 08:30 a. m.,1,1,1,1,1,Carrera 49B X Calle 100 Sur,143
7720,A000419406,feb/22/2016 08:20 p. m.,4,d,Choque,feb/22/2016 08:20 p. m.,1,2,1,1,1,Carrera 48 X Calle 98A Sur,143
7721,A000419411,feb/25/2016 06:30 a. m.,1,h,Atropello,feb/25/2016 06:30 a. m.,1,1,1,1,1,Carrera 61 X Calle 80 Sur,409
7722,A000419412,feb/25/2016 08:30 a. m.,4,d,Choque,feb/25/2016 08:30 a. m.,1,1,1,1,1,Carrera 48 X Calle 79C Sur,143
7723,A000419413,feb/27/2016 07:30 a. m.,4,d,Choque,feb/27/2016 07:30 a. m.,1,2,1,1,1,Carrera 48 X Calle 79C Sur,143
7724,A00000172,feb/27/2016 06:10 p. m.,15,h,Otro,feb/27/2016 06:10 p. m.,1,1,1,1,1,Carrera 62A X Calle 74 Sur,140
7252,A000273415,sept/25/2015 05:30 p. m.,1,d,Choque,sept/25/2015 05:30 p. m.,1,1,1,2,1,Carrera 62 X Calle 83 Sur,143
7253,A000273416,sept/26/2015 04:25 p. m.,12,h,Caida Ocupante,sept/26/2015 04:25 p. m.,1,1,1,1,1,Calle 95 Sur X Carrera 57,140
7254,A000273417,sept/27/2015 10:00 a. m.,15,h,Caida Ocupante,sept/27/2015 10:00 a. m.,1,1,1,1,1,Carrera 63 X Calle 75A Sur,140
7255,A000273406,sept/22/2015 06:00 a. m.,5,h,Caida Ocupante,sept/22/2015 06:00 a. m.,1,1,1,1,1,Calle 88 Sur X Carrera 52,140
7256,A00000758,sept/26/2015 07:30 p. m.,16,h,Atropello,sept/26/2015 07:30 p. m.,1,1,1,1,1,Carrera 56 X Calle 83 Sur,409
7257,A000273410,sept/17/2015 10:30 a. m.,19,h,Caida Ocupante,sept/17/2015 10:30 a. m.,1,1,1,1,1,Carrera 60 X Calle 77 Sur,140
7258,A000273413,sept/25/2015 11:30 a. m.,4,h,Caida Ocupante,sept/25/2015 11:30 a. m.,1,2,1,1,1,Carrera 48 X Calle 98 Sur,140
7263,A000273412,sept/23/2015 04:00 p. m.,2,d,Choque,sept/23/2015 04:00 p. m.,1,2,1,1,1,Calle 100D Sur X Carrera 50,143
7264,A000273414,sept/25/2015 07:00 p. m.,14,h,Choque,sept/25/2015 07:00 p. m.,1,1,1,1,1,Carrera 55 X Calle 87 Sur,143
7265,A00000755,sept/27/2015 09:50 p. m.,23,h,Choque,sept/27/2015 09:50 p. m.,1,1,1,1,1,Carrera 52A X Calle 78A Sur,143
7266,A000273418,sept/20/2015 12:35 p. m.,17,d,Choque,sept/20/2015 12:35 p. m.,1,1,1,1,1,Calle 80 Sur X Carrera 58,143
7267,A000273419,sept/24/2015 08:10 p. m.,2,h,Choque,sept/24/2015 08:10 p. m.,1,1,1,1,1,Carrera 50 X Calle 100B Sur,143
7293,A00000773,oct/03/2015 08:50 a. m.,2,h,Atropello,oct/03/2015 08:50 a. m.,1,1,1,1,1,Carrera 50 X Calle 99 Sur,409
7294,A000273435,oct/03/2015 04:30 p. m.,3,d,Choque,oct/03/2015 04:30 p. m.,1,1,1,1,1,Carrera 48 X Calle 79C Sur,143
7295,A000273437,oct/03/2015 11:00 a. m.,2,d,Choque,oct/03/2015 11:00 a. m.,1,1,1,1,1,Carrera 59 X Calle 100 Sur,143
7296,A000273436,oct/02/2015 06:40 a. m.,2,h,Choque,oct/02/2015 06:40 a. m.,1,2,1,1,1,Carrera 50 X Calle 100B Sur,143
7297,A000273433,oct/01/2015 12:50 p. m.,3,h,Choque,oct/01/2015 12:50 p. m.,1,1,1,1,1,Carrera 50 X Calle 96 Sur,143
7362,A000273498,oct/25/2015 08:00 p. m.,3,d,Choque,oct/25/2015 08:00 p. m.,1,1,1,1,1,Carrera 50 X Calle 80 Sur,143
7363,A000273502,oct/27/2015 06:50 p. m.,5,h,Choque,oct/27/2015 06:50 p. m.,1,1,1,1,1,Carrera 55 X Calle 91 Sur,143
7364,A00000847,oct/28/2015 07:00 p. m.,3,h,Otro,oct/28/2015 07:00 p. m.,1,1,1,1,1,Carrera 50 X Calle 77 Sur,140
7365,A000273497,oct/28/2015 07:00 p. m.,7,d,Choque,oct/28/2015 07:00 p. m.,1,1,1,1,1,Calle 80 Sur X Carrera 57,143
7366,A000273499,oct/27/2015 12:40 p. m.,3,h,Caida Ocupante,oct/27/2015 12:40 p. m.,1,1,1,1,1,Calle 98 Sur X Carrera 51,140
7367,A000273501,oct/28/2015 06:50 p. m.,18,d,Choque,oct/28/2015 06:50 p. m.,1,1,1,1,1,Carrera 50 X Calle 77 Sur,143
7389,A000331255,nov/06/2015 04:30 p. m.,4,d,Choque,nov/06/2015 04:30 p. m.,1,1,1,1,1,Carrera 48 X Calle 100C Sur,143
7390,A00000877,nov/08/2015 05:30 a. m.,3,h,Caida Ocupante,nov/08/2015 05:30 a. m.,1,2,1,1,1,Carrera 50 X Calle 79 Sur,140
7391,A000331256,nov/08/2015 09:50 a. m.,3,h,Caida Ocupante,nov/08/2015 09:50 a. m.,1,1,1,1,1,Carrera 50 X Calle 92 Sur,140
7392,A00000878,nov/08/2015 04:20 a. m.,3,h,Caida Ocupante,nov/08/2015 04:20 a. m.,1,2,1,1,1,Carrera 50 X Calle 79 Sur,140
7393,A000331264,nov/07/2015 08:50 a. m.,4,h,Caida Ocupante,nov/07/2015 08:50 a. m.,1,1,1,1,1,Carrera 48 X Calle 98 Sur,140
7394,A000331252,nov/05/2015 08:00 p. m.,1,h,Atropello,nov/05/2015 08:00 p. m.,1,1,1,1,1,Carrera 62 X Calle 86 Sur,409
7395,A000331267,nov/12/2015 07:30 p. m.,12,h,Caida Ocupante,nov/12/2015 07:30 p. m.,1,1,1,1,1,Calle 95 Sur X Carrera 52,140
7396,A00000888,nov/07/2015 11:30 a. m.,1,h,Atropello,nov/07/2015 11:30 a. m.,1,1,1,1,1,Carrera 63 X Calle 81 Sur,409
8384,A00000822,sept/25/2016 10:40 p. m.,2,h,Caida Ocupante,sept/25/2016 10:40 p. m.,1,1,1,1,1,Carrera 50 X Calle 98 Sur,140
8385,A00000824,sept/28/2016 06:30 a. m.,3,h,Caida Ocupante,sept/28/2016 06:30 a. m.,1,1,1,1,1,Carrera 50 X Calle 91 Sur,140
8386,A00000825,sept/28/2016 07:00 a. m.,1,h,Caida Ocupante,sept/28/2016 07:00 a. m.,1,1,1,1,1,Carrera 60 X Calle 82 Sur,140
8420,A00000863,oct/09/2016 03:30 p. m.,2,h,Atropello,oct/09/2016 03:30 p. m.,1,1,1,1,1,Carrera 49CC X Calle 100 Sur,409
8421,A00000864,oct/10/2016 07:00 a. m.,2,h,Caida Ocupante,oct/10/2016 07:00 a. m.,1,1,1,1,1,Carrera 50 X Calle 94 Sur,140
8422,A00000865,oct/06/2016 06:00 p. m.,23,h,Caida Ocupante,oct/06/2016 06:00 p. m.,1,1,1,1,1,Carrera 54 X Calle 80 Sur,140
8427,A00000870,oct/10/2016 12:45 p. m.,19,h,Choque,oct/10/2016 12:45 p. m.,1,1,1,2,1,Carrera 54 X Calle 75AA Sur,140
8438,A00000873,oct/12/2016 06:40 a. m.,18,h,Choque,oct/12/2016 06:40 a. m.,1,1,1,1,1,Calle 77 Sur X Carrera 50,143
8439,A00000875,oct/11/2016 11:50 a. m.,3,h,Choque,oct/11/2016 11:50 a. m.,1,1,1,1,1,Carrera 50 X Calle 99 Sur,143
8484,A00000927,oct/25/2016 10:55 a. m.,3,h,Choque,oct/25/2016 10:55 a. m.,1,1,1,1,1,Carrera 50 X Calle 100 Sur,143
8485,A00000928,oct/25/2016 11:40 a. m.,3,h,Atropello,oct/25/2016 11:40 a. m.,1,1,1,1,1,Carrera 50 X Calle 100 Sur,409
8486,A00000951,oct/31/2016 02:00 p. m.,12,h,Caida Ocupante,oct/31/2016 02:00 p. m.,1,1,1,1,1,Carrera 50 X Calle 95 Sur,143
8504,A00000935,oct/27/2016 02:10 p. m.,14,d,Choque,oct/27/2016 02:10 p. m.,1,1,1,2,1,Carrera 55 X Calle 83 Sur,143
8517,A00000958,nov/02/2016 05:10 p. m.,3,d,Choque,nov/02/2016 05:10 p. m.,1,1,1,1,1,Carrera 50 X Calle 94 Sur,143
8518,A00000960,nov/01/2016 09:30 p. m.,3,h,Caida Ocupante,nov/01/2016 09:30 p. m.,1,1,1,1,1,Carrera 50 X Calle 79C Sur,140
8519,A0000963,nov/01/2016 11:40 a. m.,24,h,Caida Ocupante,nov/01/2016 11:40 a. m.,1,1,1,1,1,Carrera 62 X Calle 83A Sur,140
8520,A00000964,nov/03/2016 09:20 a. m.,3,d,Choque,nov/03/2016 09:20 a. m.,1,1,1,1,1,Carrera 50 X Calle 83C Sur,143
8553,A00000995,nov/12/2016 11:35 a. m.,19,h,Choque,nov/12/2016 11:35 a. m.,1,1,1,1,1,Calle 77 Sur X Carrera 56D,143
8062,A000421069,jun/12/2016 03:45 p. m.,14,d,Choque,jun/12/2016 03:45 p. m.,1,1,1,1,1,Calle 80 Sur X Carrera 50,143
8071,A000458905,jun/17/2016 09:20 a. m.,2,d,Choque,jun/17/2016 09:20 a. m.,1,1,1,1,1,Carrera 48 X Calle 100 Sur,143
8072,A000421043,jun/02/2016 04:00 p. m.,1,h,Choque,jun/02/2016 04:00 p. m.,1,1,1,1,1,Carrera 60 X Calle 76 Sur,143
8112,A000458903,jun/17/2016 07:50 a. m.,12,d,Choque,jun/17/2016 07:50 a. m.,1,1,1,1,1,Carrera 50 X Calle 96 Sur,143
8113,A000458943,jun/29/2016 09:00 p. m.,13,h,Atropello,jun/29/2016 09:00 p. m.,1,1,1,1,1,Carrera 49D X Calle 96 Sur,409
8114,A000458944,jun/27/2016 11:50 a. m.,13,h,Caida Ocupante,jun/27/2016 11:50 a. m.,1,1,1,1,1,Carrera 50 X Calle 97 Sur,140
8115,A000458945,jun/28/2016 03:20 p. m.,23,h,Caida Ocupante,jun/28/2016 03:20 p. m.,1,1,1,1,1,Carrera 52 X Calle 79 Sur,140
8116,A000458952,jun/30/2016 06:50 p. m.,3,h,Caida Ocupante,jun/30/2016 06:50 p. m.,1,1,1,1,1,Carrera 50 X Calle 94 Sur,140
8117,A000458938,jun/25/2016 10:30 p. m.,1,d,Choque,jun/25/2016 10:30 p. m.,1,1,1,1,1,Calle 81 Sur X Carrera 61,143
8146,A000458967,jul/07/2016 10:10 p. m.,17,h,Choque,jul/07/2016 10:10 p. m.,1,1,1,2,1,Carrera 59 X Calle 80 Sur,143
8147,A00000586,jul/06/2016 01:40 p. m.,27,h,Atropello,jul/06/2016 01:40 p. m.,1,1,1,1,1,Carrera 54 X Calle 75AA Sur,409
7942,A000420953,may/05/2016 06:30 a. m.,4,h,Choque,may/05/2016 06:30 a. m.,1,2,1,1,1,Carrera 48 X Calle 100 Sur,143
8166,A000458990,jul/16/2016 10:45 a. m.,4,d,Choque,jul/16/2016 10:45 a. m.,1,1,1,1,1,Carrera 48 X Calle 97 Sur,143
8167,A00000610,jul/18/2016 11:00 a. m.,15,d,Choque,jul/18/2016 11:00 a. m.,1,1,1,1,1,Carrera 60 X Calle 76 Sur,143
8168,A000458992,jul/20/2016 08:00 p. m.,2,h,Caida Ocupante,jul/20/2016 08:00 p. m.,1,1,1,1,1,Carrera 48 X Calle 100B Sur,140
8169,A00000613,jul/19/2016 05:00 p. m.,1,d,Otro,jul/19/2016 05:00 p. m.,1,1,1,1,1,Carrera 60 X Calle 80 Sur,217
8170,A000458993,jul/18/2016 09:30 p. m.,22,h,Caida Ocupante,jul/18/2016 09:30 p. m.,1,1,1,1,1,Calle 80 Sur X Carrera 57,140
8171,A000458994,jul/20/2016 03:30 p. m.,2,h,Caida Ocupante,jul/20/2016 03:30 p. m.,1,1,1,1,1,Calle 98 Sur X Carrera 50,140
8172,A000458996,jul/23/2016 06:00 p. m.,2,h,Caida Ocupante,jul/23/2016 06:00 p. m.,1,1,1,1,1,Carrera 57 X Calle 100B Sur,140
8173,A000458997,jul/23/2016 05:10 p. m.,2,h,Caida Ocupante,jul/23/2016 05:10 p. m.,1,1,1,1,1,Carrera 50 X Calle 97B Sur,140
8174,A000458998,jul/22/2016 09:30 a. m.,3,d,Choque,jul/22/2016 09:30 a. m.,1,1,1,1,1,Carrera 50 X Calle 80 Sur,143
8175,A000459000,jul/25/2016 06:10 a. m.,3,h,Choque,jul/25/2016 06:10 a. m.,1,1,1,1,1,Carrera 50 X Calle 98A Sur,143
8176,A000459001,jul/25/2016 07:10 a. m.,3,h,Caida Ocupante,jul/25/2016 07:10 a. m.,1,1,1,1,1,Carrera 50 X Calle 90 Sur,140
8177,A00000623,jul/25/2016 06:40 a. m.,14,h,Otro,jul/25/2016 06:40 a. m.,1,1,1,1,1,Carrera 55 X Calle 88 Sur,157
8213,A000459014,ago/01/2016 07:00 a. m.,1,d,Choque,ago/01/2016 07:00 a. m.,1,1,1,1,1,Carrera 62A X Calle 75 Sur,143
8226,A000459051,ago/16/2016 06:30 p. m.,17,d,Choque,ago/16/2016 06:30 p. m.,1,1,1,2,1,Carrera 55 X Calle 80 Sur,143
8227,A000459029,ago/03/2016 10:35 a. m.,19,h,Atropello,ago/03/2016 10:35 a. m.,1,1,1,1,1,Carrera 54 X Calle 77 Sur,409
8228,A000459050,ago/14/2016 12:00 a. m.,4,d,Choque,ago/14/2016 12:00 a. m.,1,2,1,1,1,Carrera 48 X Calle 100D Sur,143
8229,A000459052,ago/16/2016 06:00 a. m.,3,h,Caida Ocupante,ago/16/2016 06:00 a. m.,1,1,1,1,1,Carrera 50A X Calle 77 Sur,140
8230,A000459054,ago/17/2016 08:00 a. m.,22,h,Caida Ocupante,ago/17/2016 08:00 a. m.,1,1,1,1,1,Carrera 56 X Calle 80 Sur,140
8231,A000459053,ago/14/2016 06:00 a. m.,4,h,Caida Ocupante,ago/14/2016 06:00 a. m.,1,1,1,1,1,Carrera 48 X Calle 100 Sur,140
8232,A000459033,ago/06/2016 11:30 a. m.,3,d,Choque,ago/06/2016 11:30 a. m.,1,1,1,1,1,Carrera 50 X Calle 79 Sur,143
8278,A000459086,ago/26/2016 05:20 a. m.,3,h,Caida Ocupante,ago/26/2016 05:20 a. m.,1,1,1,1,1,Carrera 50 X Calle 91 Sur,140
8279,A00000729,ago/30/2016 07:10 a. m.,8,d,Choque,ago/30/2016 07:10 a. m.,1,1,1,1,1,Carrera 54 X Calle 75AB Sur,143
8280,A000459093,ago/27/2016 02:10 p. m.,3,d,Choque,ago/27/2016 02:10 p. m.,1,1,1,1,1,Carrera 50 X Calle 77 Sur,143
8511,A00000953,nov/01/2016 01:00 p. m.,1,h,Atropello,nov/01/2016 01:00 p. m.,1,1,1,1,1,Carrera 61 X Calle 81 Sur,409
8512,A0000956,nov/02/2016 05:40 p. m.,4,h,Choque,nov/02/2016 05:40 p. m.,1,1,1,1,1,Carrera 48 X Calle 98A Sur,143
8513,A00000957,nov/01/2016 09:20 p. m.,3,h,Caida Ocupante,nov/01/2016 09:20 p. m.,1,1,1,1,1,Carrera 50 X Calle 48 Sur,140
8514,A00000967,nov/04/2016 05:40 p. m.,3,h,Choque,nov/04/2016 05:40 p. m.,1,1,1,1,1,Carrera 50 X Calle 98A Sur,143
8532,A00000976,nov/10/2016 05:00 p. m.,3,h,Atropello,nov/10/2016 05:00 p. m.,1,1,1,1,1,Carrera 50 X Calle 101D Sur,409
8559,A00000988,nov/12/2016 08:30 p. m.,10,h,Choque,nov/12/2016 08:30 p. m.,1,1,1,2,1,Carrera 58 X Calle 80 Sur,143
8562,A00001004,nov/10/2016 10:20 a. m.,3,h,Caida Ocupante,nov/10/2016 10:20 a. m.,1,1,1,1,1,Carrera 50 X Calle 92 Sur,140
8563,A00001005,nov/11/2016 09:00 a. m.,2,d,Choque,nov/11/2016 09:00 a. m.,1,1,1,1,1,Carrera 50 X Calle 48 Sur,143
8564,A00001007,nov/14/2016 11:20 a. m.,21,h,Caida Ocupante,nov/14/2016 11:20 a. m.,1,1,1,1,1,Carrera 60 X Calle 87 Sur,140
8565,A00001008,nov/16/2016 02:00 p. m.,3,d,Choque,nov/16/2016 02:00 p. m.,1,1,1,1,1,Carrera 50 X Calle 98A Sur,143
8566,A00001009,nov/16/2016 06:10 a. m.,2,d,Choque,nov/16/2016 06:10 a. m.,1,1,1,1,1,Calle 100B Sur X Carrera 49,143
8572,A00000883,oct/13/2016 04:40 p. m.,3,d,Choque,oct/13/2016 04:40 p. m.,1,1,1,1,1,Carrera 50 X Calle 79 Sur,143
8573,A00001020,nov/22/2016 07:30 p. m.,3,h,Caida Ocupante,nov/22/2016 07:30 p. m.,1,1,1,1,1,Carrera 50 X Calle 99 Sur,140
8584,A00001010,nov/18/2016 03:40 p. m.,2,h,Choque,nov/18/2016 03:40 p. m.,1,1,1,1,1,Carrera 48 X Calle 100B Sur,143
8585,A0001027,nov/24/2016 08:00 p. m.,19,h,Caida Ocupante,nov/24/2016 08:00 p. m.,1,1,1,1,1,Calle 77 Sur X Carrera 54,140
8586,A00001028,nov/25/2016 04:20 p. m.,22,h,Atropello,nov/25/2016 04:20 p. m.,1,1,1,1,1,Carrera 57 X Calle 82 Sur,409
8587,A00001029,nov/26/2016 03:40 p. m.,16,d,Choque,nov/26/2016 03:40 p. m.,1,1,1,1,1,Carrera 60 X Calle 83A Sur,143
8281,A000459064,ago/18/2016 06:00 p. m.,27,h,Choque,ago/18/2016 06:00 p. m.,1,1,1,1,1,Carrera 57 X Calle 75AA Sur,143
8282,A000459094,ago/27/2016 01:50 p. m.,19,h,Choque,ago/27/2016 01:50 p. m.,1,1,1,2,1,Calle 77 Sur X Carrera 59,143
8283,A000459096,ago/31/2016 06:50 a. m.,3,h,Choque,ago/31/2016 06:50 a. m.,1,1,1,1,1,Carrera 50 X Calle 92 Sur,143
8284,A000459098,ago/29/2016 01:30 p. m.,14,d,Choque,ago/29/2016 01:30 p. m.,1,1,1,1,1,Carrera 50 X Calle 83C Sur,143
8285,A000459099,ago/30/2016 07:20 p. m.,16,h,Atropello,ago/30/2016 07:20 p. m.,1,1,1,1,1,Carrera 55EE X Calle 83 Sur,409
8286,A000459100,ago/30/2016 05:40 a. m.,22,h,Caida Ocupante,ago/30/2016 05:40 a. m.,1,1,1,1,1,Carrera 56 X Calle 82 Sur,140
8287,A00000727,ago/25/2016 01:20 p. m.,16,d,Choque,ago/25/2016 01:20 p. m.,1,1,1,1,1,Carrera 55DD X Calle 83 Sur,143
8298,A00000738,sept/01/2016 09:10 a. m.,20,h,Caida Ocupante,sept/01/2016 09:10 a. m.,1,1,1,1,1,Carrera 54 X Calle 80 Sur,140
8299,A00000739,sept/02/2016 02:55 p. m.,20,h,Atropello,sept/02/2016 02:55 p. m.,1,1,1,1,1,Carrera 63 X Calle 79 Sur,409
8300,A00000740,sept/02/2016 06:00 p. m.,1,d,Choque,sept/02/2016 06:00 p. m.,1,1,1,1,1,Carrera 61 X Calle 79 Sur,143
8304,A00000744,sept/05/2016 07:00 p. m.,15,h,Choque,sept/05/2016 07:00 p. m.,1,1,1,1,1,Calle 73 Sur X Carrera 63AA,143
8305,A00000745,sept/05/2016 08:00 a. m.,20,d,Choque,sept/05/2016 08:00 a. m.,1,1,1,1,1,Carrera 63 X Calle 80 Sur,143
8306,A00000746,sept/06/2016 04:30 p. m.,19,d,Choque,sept/06/2016 04:30 p. m.,1,1,1,1,1,Carrera 59 X Calle 77 Sur,143
8307,A00000749,sept/07/2016 11:30 a. m.,3,h,Caida Ocupante,sept/07/2016 11:30 a. m.,1,1,1,1,1,Carrera 50 X Calle 90 Sur,140
8365,A00000805,sept/20/2016 07:20 a. m.,4,d,Choque,sept/20/2016 07:20 a. m.,1,1,1,1,1,Carrera 48 X Calle 98A Sur,143
8366,A00000806,sept/20/2016 06:10 p. m.,2,d,Choque,sept/20/2016 06:10 p. m.,1,1,1,2,1,Carrera 48 X Calle 100 Sur,143
8367,A00000808,sept/21/2016 12:30 p. m.,1,h,Caida Ocupante,sept/21/2016 12:30 p. m.,1,1,1,2,1,Carrera 60 X Calle 77 Sur,140
8376,A00000815,sept/23/2016 08:30 a. m.,3,h,Atropello,sept/23/2016 08:30 a. m.,1,1,1,1,1,Carrera 50 X Calle 77 Sur,409
8392,A00000832,sept/29/2016 04:30 p. m.,3,h,Choque,sept/29/2016 04:30 p. m.,1,1,1,1,1,Carrera 50 X Calle 79C Sur,143
8393,A00000833,sept/30/2016 11:30 a. m.,18,h,Atropello,sept/30/2016 11:30 a. m.,1,1,1,1,1,Carrera 50 X Calle 77 Sur,409
8394,A00000835,oct/01/2016 06:50 a. m.,18,h,Caida Ocupante,oct/01/2016 06:50 a. m.,1,1,1,1,1,Calle 77 Sur X Carrera 52,140
8395,A00000834,oct/01/2016 12:30 p. m.,2,m,Atropello,oct/01/2016 12:30 p. m.,1,1,1,1,1,Carrera 50 X Calle 98A Sur,409
8396,A00000836,oct/03/2016 01:30 a. m.,3,h,Caida Ocupante,oct/03/2016 01:30 a. m.,1,1,1,1,1,Carrera 50 X Calle 80 Sur,140
8405,A00000847,oct/03/2016 02:00 p. m.,1,d,Choque,oct/03/2016 02:00 p. m.,1,1,1,1,1,Carrera 59B X Calle 77 Sur,143
8406,A00000849,oct/05/2016 07:00 a. m.,3,h,Atropello,oct/05/2016 07:00 a. m.,1,1,1,1,1,Carrera 49 X Calle 79 Sur,409
8410,A00000854,oct/04/2016 03:30 p. m.,3,h,Caida Ocupante,oct/04/2016 03:30 p. m.,1,1,1,1,1,Carrera 50 X Calle 83 Sur,140
8411,A00000853,oct/03/2016 12:20 p. m.,6,h,Atropello,oct/03/2016 12:20 p. m.,1,1,1,1,1,Carrera 55 X Calle 80 Sur,409
8412,A00000855,oct/05/2016 12:50 p. m.,6,d,Choque,oct/05/2016 12:50 p. m.,1,1,1,2,1,Calle 80 Sur X Carrera 55,143
8413,A00000856,oct/05/2016 07:50 p. m.,2,h,Caida Ocupante,oct/05/2016 07:50 p. m.,1,1,1,1,1,Carrera 49 X Calle 100 Sur,140
8414,A00000857,oct/06/2016 07:00 p. m.,15,d,Choque,oct/06/2016 07:00 p. m.,1,1,1,1,1,Calle 74 Sur X Carrera 63,143
8415,A00000858,oct/07/2016 05:40 p. m.,2,h,Choque,oct/07/2016 05:40 p. m.,1,1,1,2,1,Carrera 50 X Calle 100 Sur,143
8428,A00000871,oct/11/2016 10:20 p. m.,17,h,Choque,oct/11/2016 10:20 p. m.,1,1,1,1,1,Calle 80 Sur X Carrera 57B,143
8450,A00000891,oct/15/2016 03:15 p. m.,4,d,Choque,oct/15/2016 03:15 p. m.,1,1,1,1,1,Carrera 50 X Calle 79C Sur,143
